URL,Brand,Model,Hits,Became Fan,Launch Expected Year,Height (mm),Width (mm),Thickness (mm),Body_Weight (g),Display_Type,Pixels_X,Pixels_Y,Display Size (inches),Screen_to_Body_Ratio (%),RAM (GB),Main Camera_Single (MP),Selfie camera_Single (MP),Sound_3.5mm jack,Comms_Bluetooth,Comms_NFC,Battery_Capacity (mAh),Price in USD
https://www.gsmarena.com/vivo_x50_pro-10260.php,vivo,vivo X50 Pro,2028837,178,2020.0,158.5,72.8,8.0,181.5,"AMOLED, 90Hz, HDR10+",1080.0,2376.0,6.56,90.6,8.0,,32.0,0.0,5.1,,4315.0,501.59999999999997
https://www.gsmarena.com/celkon_c7050-5307.php,Celkon,Celkon C7050,74740,0,2013.0,,,,,TFT,320.0,480.0,4.0,,,2.0,,1.0,,,1200.0,53.2
https://www.gsmarena.com/samsung_m5650_lindy-3049.php,Samsung,Samsung M5650 Lindy,677417,21,2009.0,106.0,57.0,12.0,98.0,"TFT, 256K colors",240.0,320.0,2.8,40.2,0.048828125,3.15,,1.0,2.1,,960.0,166.79999999999998
https://www.gsmarena.com/samsung_galaxy_express_2-5803.php,Samsung,Samsung Galaxy Express 2,2163914,56,2013.0,132.4,65.7,9.8,134.2,TFT,540.0,960.0,4.5,64.2,,5.0,,1.0,4.0,,2100.0,279.3
https://www.gsmarena.com/samsung_e1195-4274.php,Samsung,Samsung E1195,513775,24,2011.0,88.0,44.0,18.9,71.0,"CSTN, 65K colors",128.0,128.0,1.43,17.0,0.0078125,,,0.0,,,800.0,27.799999999999997
https://www.gsmarena.com/lg_marquee_ls855-4287.php,LG,LG Marquee LS855,275091,13,2011.0,122.0,64.0,9.0,112.0,IPS LCD,480.0,800.0,4.0,58.3,0.5,5.0,2.0,1.0,3.0,,1500.0,125.1
https://www.gsmarena.com/vivo_v17_(russia)-9966.php,vivo,vivo V17 (Russia),376049,21,2019.0,159.3,75.2,8.7,186.7,Super AMOLED,1080.0,2340.0,6.38,83.4,8.0,,32.0,1.0,5.0,,4500.0,369.6
https://www.gsmarena.com/vivo_s9-10767.php,vivo,vivo S9,285535,38,2021.0,158.4,73.9,7.4,173.0,"AMOLED, 90Hz, HDR10+",1080.0,2400.0,6.44,85.5,8.0,,,0.0,5.2,,4000.0,460.2
https://www.gsmarena.com/vivo_y15s-11205.php,vivo,vivo Y15s,1655450,20,2021.0,164.0,75.2,8.3,179.0,IPS LCD,720.0,1600.0,6.51,83.0,3.0,,8.0,1.0,5.0,,5000.0,141.6
https://www.gsmarena.com/honor_v30-9977.php,Honor,Honor V30,379156,54,2019.0,162.7,75.8,8.9,213.0,IPS LCD,1080.0,2400.0,6.57,84.9,6.0,,,0.0,5.1,,4200.0,481.6
https://www.gsmarena.com/oppo_r15-9108.php,Oppo,Oppo R15,1712271,59,2018.0,155.1,75.2,7.4,175.0,AMOLED,1080.0,2280.0,6.28,84.8,4.0,,20.0,1.0,4.2,,3450.0,542.8
https://www.gsmarena.com/blu_studio_xl-7523.php,BLU,BLU Studio XL,265342,9,2015.0,165.5,85.3,8.5,177.0,IPS LCD,540.0,960.0,6.0,70.3,1.0,8.0,2.0,1.0,4.0,,3000.0,122.10000000000001
https://www.gsmarena.com/huawei_mate_50e-11859.php,Huawei,Huawei Mate 50E,151063,41,2022.0,161.5,76.1,8.0,201.0,"OLED, 1B colors, 90Hz",1224.0,2700.0,6.7,88.6,8.0,,13.0,0.0,5.2,,4460.0,609.0
https://www.gsmarena.com/acer_betouch_e130-3373.php,Acer,Acer beTouch E130,424946,18,2010.0,115.0,62.5,11.5,109.0,"TFT, 65K colors",320.0,240.0,2.6,29.1,0.25,3.15,,1.0,2.0,,1500.0,119.7
https://www.gsmarena.com/nokia_6500_slide-1996.php,Nokia,Nokia 6500 slide,6735106,93,2007.0,96.5,46.5,16.4,125.0,"TFT, 16M colors",240.0,320.0,2.2,33.4,0.01953125,3.15,,0.0,2.0,,900.0,191.8
https://www.gsmarena.com/samsung_s5611-6505.php,Samsung,Samsung S5611,889497,37,2014.0,118.9,49.7,12.9,91.0,"TFT, 256K colors",240.0,320.0,2.4,30.2,0.25,5.0,,1.0,3.0,,1000.0,93.10000000000001
https://www.gsmarena.com/samsung_i637_jack-2798.php,Samsung,Samsung i637 Jack,534197,17,2009.0,117.0,61.0,12.7,102.1,"TFT, 65K colors",320.0,240.0,2.4,25.0,0.25,3.15,,0.0,2.0,,1480.0,166.79999999999998
https://www.gsmarena.com/t_mobile_move_balance-4389.php,T-Mobile,T-Mobile Move Balance,370682,17,2011.0,118.5,59.5,10.5,142.0,"TFT, 256K colors",480.0,800.0,3.7,55.3,0.5,5.0,,1.0,2.1,,2000.0,139.0
https://www.gsmarena.com/allview_city+-6112.php,Allview,Allview City+,53742,3,2013.0,192.5,122.0,7.9,289.0,IPS LCD,600.0,1024.0,7.0,58.7,0.5,,,1.0,,,3000.0,106.4
https://www.gsmarena.com/philips_x710-2653.php,Philips,Philips X710,143345,10,2009.0,113.0,49.0,16.0,114.0,"TFT, 256K colors",240.0,320.0,2.4,32.2,0.01953125,3.15,,0.0,2.0,,1900.0,250.2
https://www.gsmarena.com/blackberry_9720-5625.php,BlackBerry,BlackBerry 9720,3623162,63,2013.0,114.0,66.0,12.0,120.0,IPS LCD,480.0,360.0,2.8,32.3,0.5,5.0,,1.0,2.1,,1450.0,172.9
https://www.gsmarena.com/samsung_s3650w_corby-3047.php,Samsung,Samsung S3650W Corby,1166664,23,2010.0,103.0,56.5,12.0,93.2,"TFT, 256K colors",240.0,320.0,2.8,41.7,0.048828125,2.0,,0.0,2.1,,960.0,133.0
https://www.gsmarena.com/acer_liquid_gallant_duo-4871.php,Acer,Acer Liquid Gallant Duo,599087,14,2012.0,129.0,65.9,9.9,145.0,TFT,540.0,960.0,4.3,60.0,1.0,5.0,,1.0,3.0,,1500.0,180.6
https://www.gsmarena.com/sony_xperia_z5_premium-7536.php,Sony,Sony Xperia Z5 Premium,12590501,1699,2015.0,154.4,75.8,7.8,180.0,IPS LCD,2160.0,3840.0,5.5,70.4,3.0,23.0,5.1,1.0,4.1,,3430.0,210.9
https://www.gsmarena.com/celkon_a200-5157.php,Celkon,Celkon A200,238875,10,2012.0,130.0,66.6,10.8,147.0,TFT,480.0,800.0,4.3,60.8,,5.0,,1.0,,,1500.0,154.8
https://www.gsmarena.com/zte_nubia_red_magic_9_pro+-12708.php,ZTE,ZTE nubia Red Magic 9 Pro+,929512,261,2023.0,164.0,76.4,8.9,229.0,"AMOLED, 1B colors, 120Hz, 1600 nits (peak)",1116.0,2480.0,6.8,89.1,16.0,,16.0,1.0,5.3,,5500.0,766.8000000000001
https://www.gsmarena.com/alcatel_go_flip_4-12017.php,alcatel,alcatel Go Flip 4,84736,11,2021.0,107.3,55.6,19.9,133.0,TN TFT LCD,240.0,320.0,2.8,40.7,0.5,2.0,,1.0,4.2,,1850.0,141.6
https://www.gsmarena.com/tcl_40_nxtpaper-12535.php,TCL,TCL 40 NxtPaper,189609,32,2023.0,168.2,75.3,7.9,195.0,"IPS LCD, 90Hz",1080.0,2460.0,6.78,86.2,8.0,,32.0,1.0,5.1,,5010.0,216.0
https://www.gsmarena.com/gigabyte_gsmart_g1362-4935.php,Gigabyte,Gigabyte GSmart G1362,212360,9,2012.0,132.5,67.7,11.0,155.0,"TFT, 256K colors",480.0,854.0,4.3,56.8,0.5,5.0,,1.0,3.0,,1550.0,270.90000000000003
https://www.gsmarena.com/huawei_enjoy_5s-7793.php,Huawei,Huawei Enjoy 5s,1416353,100,2015.0,143.5,71.0,7.6,135.0,IPS LCD,720.0,1280.0,5.0,67.6,2.0,13.0,5.0,1.0,4.0,,2200.0,222.00000000000003
https://www.gsmarena.com/i_mate_ultimate_9502-2158.php,i-mate,i-mate Ultimate 9502,1054319,12,2007.0,116.0,60.0,17.8,200.0,"TFT resistive touchscreen, 256K colors (65K effective)",640.0,480.0,2.8,34.9,0.125,3.15,,0.0,2.0,,1620.0,561.7
https://www.gsmarena.com/motorola_motoluxe_mt680-4849.php,Motorola,Motorola Motoluxe MT680,166767,17,2012.0,119.5,61.8,10.4,136.0,TFT,480.0,800.0,4.0,61.7,0.5,5.0,,1.0,2.1,,1390.0,129.0
https://www.gsmarena.com/htc_desire_12-9071.php,HTC,HTC Desire 12,777570,45,2018.0,148.5,70.8,8.2,137.0,IPS LCD,720.0,1440.0,5.5,74.2,2.0,13.0,5.0,1.0,4.2,,2730.0,153.4
https://www.gsmarena.com/qmobile_noir_x450-7324.php,QMobile,QMobile Noir X450,68491,0,2015.0,142.8,74.3,8.6,150.0,TFT,480.0,854.0,5.0,64.9,1.0,5.0,2.0,1.0,4.0,,1950.0,177.60000000000002
https://www.gsmarena.com/vivo_y91-9480.php,vivo,vivo Y91,5232509,37,2018.0,155.1,75.1,8.3,163.5,IPS LCD,720.0,1520.0,6.22,82.9,2.0,,8.0,1.0,4.2,,4030.0,236.0
https://www.gsmarena.com/blu_jenny_tv-4944.php,BLU,BLU Jenny TV,126484,8,2012.0,119.0,49.0,14.0,88.0,"TFT, 256K colors",240.0,320.0,2.4,30.6,0.03125,,,1.0,2.1,,820.0,38.7
https://www.gsmarena.com/motorola_moto_e5_plus-9095.php,Motorola,Motorola Moto E5 Plus,1666200,103,2018.0,160.9,75.3,9.4,196.6,IPS LCD,720.0,1440.0,6.0,76.7,2.0,12.0,5.0,1.0,4.2,,5000.0,200.6
https://www.gsmarena.com/nokia_x71-9652.php,Nokia,Nokia X71,2166347,282,2019.0,157.2,76.5,8.0,180.0,IPS LCD,1080.0,2316.0,6.39,83.9,6.0,,16.0,1.0,5.0,,3500.0,324.8
https://www.gsmarena.com/t_mobile_mytouch_3g_fender_edition-3089.php,T-Mobile,T-Mobile myTouch 3G Fender Edition,236201,10,2009.0,113.0,56.0,14.7,116.0,"TFT, 65K colors",320.0,480.0,3.2,48.2,0.1875,3.15,,1.0,2.0,,1340.0,416.99999999999994
https://www.gsmarena.com/nokia_222-7516.php,Nokia,Nokia 222,1510810,32,2015.0,116.0,50.0,12.9,79.0,"TFT, 65K colors",240.0,320.0,2.4,30.8,0.015625,2.0,,1.0,3.0,,1100.0,44.400000000000006
https://www.gsmarena.com/vivo_y15-9719.php,vivo,vivo Y15,3441737,53,2019.0,159.4,76.8,8.9,190.5,IPS LCD,720.0,1544.0,6.35,81.4,4.0,,16.0,1.0,5.0,,5000.0,78.4
https://www.gsmarena.com/samsung_galaxy_star_s5280-5314.php,Samsung,Samsung Galaxy Star S5280,10658903,128,2013.0,105.0,58.0,11.9,100.5,"TFT, 65K colors",240.0,320.0,3.0,45.8,0.5,2.0,,1.0,4.0,,1200.0,93.10000000000001
https://www.gsmarena.com/xiaomi_redmi_k70-12715.php,Xiaomi,Xiaomi Redmi K70,1058922,104,2023.0,160.9,75.0,8.2,209.0,"OLED, 68B colors, 120Hz, Dolby Vision, HDR10+, 4000 nits (peak)",1440.0,3200.0,6.67,89.0,12.0,,16.0,0.0,5.3,,5000.0,345.6
https://www.gsmarena.com/infinix_hot_10-10452.php,Infinix,Infinix Hot 10,6452770,84,2020.0,171.1,77.6,8.9,195.0,IPS LCD,720.0,1640.0,6.78,82.2,3.0,,8.0,1.0,5.0,,5200.0,136.79999999999998
https://www.gsmarena.com/i_mate_ultimate_6150-1881.php,i-mate,i-mate Ultimate 6150,434953,11,2007.0,118.5,60.5,15.5,152.0,"TFT resistive touchscreen, 256K colors (65K effective)",640.0,480.0,2.8,33.9,0.125,2.0,,0.0,2.0,,1530.0,356.20000000000005
https://www.gsmarena.com/nokia_n97-2615.php,Nokia,Nokia N97,17678957,204,2008.0,117.2,55.3,15.9,150.0,"TFT resistive touchscreen, 16M colors",360.0,640.0,3.5,52.1,0.125,5.0,,1.0,2.0,,1500.0,205.79999999999998
https://www.gsmarena.com/lenovo_phab_plus-7557.php,Lenovo,Lenovo Phab Plus,2994782,121,2015.0,186.6,96.6,7.6,229.0,IPS LCD,1080.0,1920.0,6.8,70.7,2.0,13.0,5.0,1.0,4.0,,3500.0,277.5
https://www.gsmarena.com/ulefone_power_armor_x11-12379.php,Ulefone,Ulefone Power Armor X11,37041,4,2023.0,158.2,76.7,19.3,330.0,IPS LCD,720.0,1440.0,5.45,63.2,4.0,,5.0,1.0,5.0,,8150.0,151.20000000000002
https://www.gsmarena.com/micromax_a290_canvas_knight_cameo-6682.php,Micromax,Micromax A290 Canvas Knight Cameo,1951838,21,2014.0,137.0,68.0,8.0,123.0,IPS LCD,720.0,1280.0,4.7,65.4,1.0,8.0,5.0,1.0,4.0,,2000.0,199.5
https://www.gsmarena.com/huawei_y560-7829.php,Huawei,Huawei Y560,1493531,39,2015.0,135.9,67.7,10.0,141.5,IPS LCD,480.0,854.0,4.5,60.7,1.0,5.0,2.0,1.0,4.0,,2000.0,122.10000000000001
https://www.gsmarena.com/honor_view_10-8938.php,Honor,Honor View 10,3388210,384,2017.0,157.0,75.0,7.0,172.0,IPS LCD,1080.0,2160.0,5.99,78.6,4.0,,13.0,1.0,4.2,,3750.0,361.59999999999997
https://www.gsmarena.com/palm_treo_680-1741.php,Palm,Palm Treo 680,637621,16,2006.0,111.8,58.4,20.3,157.0,"TFT resistive touchscreen, 65K colors",320.0,320.0,2.5,30.9,0.0625,,,0.0,1.2,,,277.2
https://www.gsmarena.com/hp_slate7_plus-5882.php,HP,HP Slate7 Plus,243857,2,2013.0,194.7,122.7,10.7,,IPS LCD,800.0,1280.0,7.0,59.5,1.0,5.0,,1.0,3.0,,4000.0,146.3
https://www.gsmarena.com/blu_c5l_2020-10540.php,BLU,BLU C5L 2020,48135,1,2020.0,144.0,72.3,11.2,150.0,IPS LCD,720.0,1280.0,5.0,66.2,1.0,8.0,8.0,1.0,4.0,,2200.0,45.599999999999994
https://www.gsmarena.com/gigabyte_gsmart_i120-1795.php,Gigabyte,Gigabyte GSmart i120,297588,11,2006.0,106.6,53.2,19.8,130.0,"TFT resistive touchscreen, 256K colors (65K effective)",240.0,320.0,2.4,31.5,0.0625,2.0,,0.0,1.2,,,403.2
https://www.gsmarena.com/tcl_a30-11360.php,TCL,TCL A30,73496,3,2021.0,145.8,71.1,9.9,171.0,TFT LCD,720.0,1440.0,5.5,75.3,3.0,8.0,5.0,1.0,5.0,,3000.0,106.19999999999999
https://www.gsmarena.com/i_mate_jasjar-1262.php,i-mate,i-mate JASJAR,1163726,24,2005.0,127.7,81.0,25.0,285.0,"TFT resistive touchscreen, 65K colors",640.0,480.0,3.6,38.8,0.0625,1.3,,1.0,,,1620.0,322.4
https://www.gsmarena.com/xiaomi_mi_a2_(mi_6x)-9140.php,Xiaomi,Xiaomi Mi A2 (Mi 6X),13907342,943,2018.0,158.7,75.4,7.3,166.0,IPS LCD,1080.0,2160.0,5.99,77.4,4.0,,20.0,0.0,5.0,,3000.0,318.59999999999997
https://www.gsmarena.com/lg_q92_5g-10368.php,LG,LG Q92 5G,540084,67,2020.0,166.5,77.3,8.5,193.0,IPS LCD,1080.0,2400.0,6.67,83.5,6.0,,32.0,1.0,5.0,,4000.0,410.4
https://www.gsmarena.com/htc_one_mini-5505.php,HTC,HTC One mini,6157072,273,2013.0,132.0,63.2,9.3,122.0,Super LCD2,720.0,1280.0,4.3,61.1,1.0,4.0,1.6,1.0,4.0,,1800.0,319.20000000000005
https://www.gsmarena.com/lg_cp150-2899.php,LG,LG CP150,86871,8,2008.0,87.9,47.0,18.8,81.0,"TFT, 65K colors",128.0,128.0,1.5,17.6,,,,0.0,,,800.0,58.8
https://www.gsmarena.com/qmobile_noir_x60-7329.php,QMobile,QMobile Noir X60,37286,0,2015.0,125.0,63.2,9.0,,IPS LCD,480.0,800.0,4.0,57.6,0.5,5.0,,1.0,4.0,,1500.0,99.9
https://www.gsmarena.com/honor_3x_pro-6398.php,Honor,Honor 3X Pro,996887,39,2014.0,149.5,77.4,8.9,162.0,IPS LCD,1080.0,1920.0,5.5,72.1,2.0,13.0,5.0,1.0,4.0,,3000.0,266.0
https://www.gsmarena.com/xiaomi_mi_note_10-9936.php,Xiaomi,Xiaomi Mi Note 10,6012703,557,2019.0,157.8,74.2,9.7,208.0,"AMOLED, HDR10, 600 nits (typ)",1080.0,2340.0,6.47,87.8,6.0,,32.0,1.0,5.0,,5260.0,425.6
https://www.gsmarena.com/xiaomi_mi_3-5678.php,Xiaomi,Xiaomi Mi 3,20688766,884,2013.0,144.0,73.6,8.1,145.0,IPS LCD,1080.0,1920.0,5.0,65.0,2.0,13.0,2.0,1.0,4.0,,3050.0,266.0
https://www.gsmarena.com/spice_mi_500_stellar_horizon-5052.php,Spice,Spice Mi-500 Stellar Horizon,399389,20,2012.0,143.0,77.4,10.5,205.0,TFT,480.0,800.0,5.0,64.3,0.5,5.0,,1.0,,,2400.0,232.20000000000002
https://www.gsmarena.com/samsung_galaxy_s6_duos-7377.php,Samsung,Samsung Galaxy S6 Duos,1300633,59,2015.0,143.4,70.5,6.8,138.0,Super AMOLED,1440.0,2560.0,5.1,70.9,3.0,16.0,5.0,1.0,4.1,,2550.0,444.00000000000006
https://www.gsmarena.com/asus_zenfone_pegasus_3-8156.php,Asus,Asus Zenfone Pegasus 3,1281332,45,2016.0,149.5,73.7,8.6,158.4,IPS LCD,720.0,1280.0,5.2,67.7,2.0,13.0,5.0,1.0,4.0,,4100.0,233.10000000000002
https://www.gsmarena.com/nokia_n93i-1823.php,Nokia,Nokia N93i,3098028,103,2007.0,108.0,58.0,25.0,163.0,"TFT, 16M colors",240.0,320.0,2.4,28.5,0.0625,3.15,,0.0,2.0,,950.0,465.8
https://www.gsmarena.com/sony_ericsson_k320-1722.php,Sony,Sony Ericsson K320,883294,26,2006.0,101.0,44.0,18.0,82.0,"UBC, 65K colors",128.0,160.0,1.7,20.5,0.0146484375,,,0.0,2.0,,750.0,63.0
https://www.gsmarena.com/honor_magic_2-9381.php,Honor,Honor Magic 2,1427918,215,2018.0,157.3,75.1,8.3,206.0,AMOLED,1080.0,2340.0,6.39,84.8,6.0,,,0.0,5.0,,3500.0,649.0
https://www.gsmarena.com/micromax_bolt_s300-7162.php,Micromax,Micromax Bolt S300,308792,2,2015.0,124.0,65.8,11.2,123.0,"TFT, 256K colors",480.0,800.0,4.0,55.8,0.5,,,1.0,2.1,,1200.0,66.60000000000001
https://www.gsmarena.com/oneplus_3t-8416.php,OnePlus,OnePlus 3T,11140215,1427,2016.0,152.7,74.7,7.4,158.0,Optic AMOLED,1080.0,1920.0,5.5,73.1,6.0,16.0,16.0,1.0,4.2,,3400.0,488.40000000000003
https://www.gsmarena.com/blu_studio_x5-11829.php,BLU,BLU Studio X5,40470,2,2022.0,145.0,72.4,10.1,149.0,IPS LCD,480.0,854.0,5.0,65.6,1.0,,2.0,1.0,4.2,,2000.0,52.5
https://www.gsmarena.com/huawei_y3ii-8037.php,Huawei,Huawei Y3II,5323614,92,2016.0,134.2,66.7,9.9,150.0,TFT,480.0,854.0,4.5,62.3,1.0,5.0,2.0,1.0,4.0,,2100.0,88.80000000000001
https://www.gsmarena.com/samsung_e590-1869.php,Samsung,Samsung E590,708590,28,2007.0,94.0,42.0,13.5,65.0,"TFT, 256K colors",220.0,220.0,1.8,26.5,0.087890625,3.15,,0.0,2.0,,800.0,82.2
https://www.gsmarena.com/oppo_a3x_(china)-13233.php,Oppo,Oppo A3x (China),68583,7,2024.0,165.7,76.0,7.7,186.0,"IPS LCD, 120Hz, 1000 nits (HBM)",720.0,1604.0,6.67,85.2,4.0,,8.0,1.0,5.3,,5100.0,162.0
https://www.gsmarena.com/lg_harmony-8679.php,LG,LG Harmony,184764,8,2017.0,149.9,76.2,7.6,141.8,IPS LCD,720.0,1280.0,5.3,67.8,,8.0,5.0,1.0,4.2,,2800.0,101.69999999999999
https://www.gsmarena.com/huawei_y6_(2017)-8695.php,Huawei,Huawei Y6 (2017),1542266,35,2017.0,143.8,72.0,8.4,150.0,IPS LCD,720.0,1280.0,5.0,66.6,2.0,13.0,5.0,1.0,4.0,,3000.0,158.2
https://www.gsmarena.com/samsung_vibrant-3416.php,Samsung,Samsung Vibrant,2031454,36,2010.0,122.4,64.5,9.9,,Super AMOLED,480.0,800.0,4.0,57.7,0.5,5.0,,1.0,3.0,,1500.0,199.5
https://www.gsmarena.com/xiaomi_black_shark_5-11454.php,Xiaomi,Xiaomi Black Shark 5,649992,74,2022.0,163.8,76.3,10.0,218.0,"AMOLED, 144Hz, 1300 nits (peak)",1080.0,2400.0,6.67,85.9,8.0,,16.0,0.0,5.2,,4650.0,630.0
https://www.gsmarena.com/realme_q3_pro_5g-10871.php,Realme,Realme Q3 Pro 5G,430410,87,2021.0,158.5,73.3,8.4,179.0,"Super AMOLED, 120Hz",1080.0,2400.0,6.43,85.9,6.0,,16.0,1.0,5.1,,4500.0,247.79999999999998
https://www.gsmarena.com/huawei_p_smart_2020-10212.php,Huawei,Huawei P smart 2020,460112,18,2020.0,155.2,73.4,8.0,160.0,IPS LCD,1080.0,2340.0,6.21,83.1,4.0,,8.0,1.0,4.2,,3400.0,227.99999999999997
https://www.gsmarena.com/realme_c17-10439.php,Realme,Realme C17,1644232,52,2020.0,164.1,75.5,8.9,188.0,"IPS LCD, 90Hz",720.0,1600.0,6.5,82.3,4.0,,8.0,1.0,5.0,,5000.0,182.39999999999998
https://www.gsmarena.com/realme_x3-10198.php,Realme,Realme X3,1353456,106,2020.0,163.8,75.8,8.9,202.0,"IPS LCD, 120Hz",1080.0,2400.0,6.6,84.7,6.0,,,0.0,5.0,,4200.0,330.59999999999997
https://www.gsmarena.com/jolla_jolla_c-8127.php,Jolla,Jolla Jolla C,252271,39,2016.0,142.0,72.0,9.6,150.0,IPS LCD,720.0,1280.0,5.0,67.4,2.0,8.0,2.0,1.0,4.0,,2500.0,188.70000000000002
https://www.gsmarena.com/blu_samba_mini-3553.php,BLU,BLU Samba Mini,133274,8,2010.0,99.5,58.0,12.0,76.0,"TFT, 256K colors",240.0,320.0,2.0,21.5,0.03125,2.0,,0.0,2.0,,700.0,66.5
https://www.gsmarena.com/lg_l90_dual_d410-6171.php,LG,LG L90 Dual D410,2205225,145,2014.0,131.6,66.0,9.7,125.0,IPS LCD,540.0,960.0,4.7,70.1,1.0,5.0,,1.0,4.0,,2540.0,385.70000000000005
https://www.gsmarena.com/blackberry_curve_9360-3722.php,BlackBerry,BlackBerry Curve 9360,8172865,65,2011.0,109.0,60.0,11.0,99.0,TFT,480.0,360.0,2.44,28.2,0.5,5.0,,1.0,2.1,,1000.0,125.1
https://www.gsmarena.com/realme_3_pro-9669.php,Realme,Realme 3 Pro,4440573,234,2019.0,156.8,74.2,8.3,172.0,IPS LCD,1080.0,2340.0,6.3,83.7,4.0,,25.0,1.0,5.0,,4045.0,302.40000000000003
https://www.gsmarena.com/tecno_pova_neo-11260.php,Tecno,Tecno Pova Neo,1186697,23,2021.0,171.4,77.3,9.1,,"IPS LCD, 480 nits",720.0,1640.0,6.8,82.9,4.0,,8.0,1.0,5.0,,6000.0,188.79999999999998
https://www.gsmarena.com/micromax_vdeo_1-8497.php,Micromax,Micromax Vdeo 1,183674,6,2016.0,165.0,63.6,10.0,,IPS LCD,480.0,800.0,4.0,43.4,1.0,5.0,2.0,1.0,4.0,,1600.0,66.60000000000001
https://www.gsmarena.com/blackview_n6000-12432.php,Blackview,Blackview N6000,95703,18,2023.0,133.0,65.3,18.4,208.0,"IPS LCD, 450 nits",540.0,1200.0,4.3,51.4,8.0,,16.0,0.0,5.2,,3880.0,205.20000000000002
https://www.gsmarena.com/oppo_a77_4g-11734.php,Oppo,Oppo A77 4G,272370,8,2022.0,163.8,75.0,8.0,187.0,"IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM)",720.0,1612.0,6.56,84.2,4.0,,8.0,1.0,5.0,,5000.0,210.0
https://www.gsmarena.com/oppo_reno6_z-10978.php,Oppo,Oppo Reno6 Z,898476,46,2021.0,160.2,73.4,7.9,173.0,"AMOLED, 430 nits (typ), 600 nits (HDM), 800 nits (peak)",1080.0,2400.0,6.4,84.1,8.0,,32.0,1.0,5.1,,4310.0,413.0
https://www.gsmarena.com/lg_cu515-2207.php,LG,LG CU515,136133,12,2007.0,96.0,49.5,18.0,95.0,"TFT, 65K colors",176.0,220.0,2.0,26.5,0.0537109375,1.3,,0.0,1.2,,1000.0,123.30000000000001
https://www.gsmarena.com/honor_x10_5g-10228.php,Honor,Honor X10 5G,630177,100,2020.0,163.7,76.5,8.8,203.0,"IPS LCD, 90Hz",1080.0,2400.0,6.63,84.7,6.0,,,1.0,5.1,,4300.0,285.0
https://www.gsmarena.com/huawei_y3_(2018)-9196.php,Huawei,Huawei Y3 (2018),767167,10,2018.0,145.1,73.7,9.5,175.0,IPS LCD,480.0,854.0,5.0,64.4,1.0,8.0,2.0,1.0,4.0,,2280.0,106.19999999999999
https://www.gsmarena.com/motorola_q_9h-1871.php,Motorola,Motorola Q 9h,1312153,20,2007.0,118.0,67.0,11.8,134.0,"TFT, 65k colors",320.0,240.0,2.4,22.6,0.09375,2.0,,0.0,2.0,,1170.0,95.9
https://www.gsmarena.com/samsung_galaxy_z_flip_5g-10244.php,Samsung,Samsung Galaxy Z Flip 5G,1052644,130,2020.0,,,,183.0,"Foldable Dynamic AMOLED, HDR10+",1080.0,2636.0,6.7,82.5,8.0,,10.0,0.0,5.0,,3300.0,911.9999999999999
https://www.gsmarena.com/blackberry_curve_9370-4112.php,BlackBerry,BlackBerry Curve 9370,1899704,28,2011.0,109.0,60.0,11.0,99.0,TFT,480.0,360.0,2.44,28.2,0.5,5.0,,1.0,2.1,,1000.0,125.1
https://www.gsmarena.com/honor_7-7269.php,Honor,Honor 7,7958454,465,2015.0,143.2,71.9,8.5,157.0,IPS-NEO LCD,1080.0,1920.0,5.2,72.4,3.0,20.0,8.0,1.0,4.1,,3100.0,244.20000000000002
https://www.gsmarena.com/micromax_x560-3862.php,Micromax,Micromax X560,330894,12,2010.0,,,,,"TFT resistive touchscreen, 256K colors",320.0,400.0,3.2,,,3.15,,0.0,,,1100.0,66.5
https://www.gsmarena.com/xolo_q500-5877.php,XOLO,XOLO Q500,421544,14,2013.0,118.5,63.0,10.7,116.0,TFT,480.0,800.0,4.0,61.0,1.0,5.0,,1.0,3.0,,1450.0,119.7
https://www.gsmarena.com/sharp_aquos_s3_mini-8822.php,Sharp,Sharp Aquos S3 mini,514744,85,2018.0,142.7,73.0,7.8,140.0,IGZO IPS LCD,1080.0,2040.0,5.5,77.5,6.0,16.0,20.0,1.0,4.2,,3020.0,295.0
https://www.gsmarena.com/motorola_moto_e5_cruise-9575.php,Motorola,Motorola Moto E5 Cruise,202188,9,2018.0,151.0,74.0,9.0,150.0,IPS LCD,720.0,1280.0,5.2,66.7,2.0,8.0,5.0,1.0,4.2,,2800.0,47.199999999999996
https://www.gsmarena.com/samsung_galaxy_s_ii_lte_i9210-4124.php,Samsung,Samsung Galaxy S II LTE I9210,1848963,51,2011.0,130.9,69.9,9.4,132.0,Super AMOLED Plus,480.0,800.0,4.5,63.0,1.0,8.0,2.0,1.0,3.0,,1850.0,278.0
https://www.gsmarena.com/xiaomi_black_shark_3s-10350.php,Xiaomi,Xiaomi Black Shark 3S,587569,124,2020.0,168.7,77.3,10.4,222.0,"AMOLED, 120Hz, HDR10+, 500 nits (typ)",1080.0,2400.0,6.67,82.4,12.0,,20.0,1.0,5.0,,4729.0,683.9999999999999
https://www.gsmarena.com/vivo_v9_6gb-9258.php,vivo,vivo V9 6GB,875284,28,2018.0,154.8,75.0,7.9,150.0,IPS LCD,1080.0,2280.0,6.3,85.3,6.0,,12.0,1.0,4.2,,3260.0,354.0
